Crop,Province,District,Year,Area_000_Hectares,Area_Percent_Share,Production_000_Tons,Production_Percent_Share
Barley,Balochistan,Pishin,2021-22,0.21,1.8,0.42,2.6
Barley,Balochistan,Pishin,2022-23,0.21,1.2,0.42,1.8
Barley,Balochistan,K. Abdullah,2021-22,0.06,0.5,0.09,0.6
Barley,Balochistan,K. Abdullah,2022-23,0.06,0.3,0.09,0.4
Barley,Balochistan,Chagai,2021-22,0.41,3.4,0.57,3.5
Barley,Balochistan,Chagai,2022-23,0.41,2.3,0.58,2.5
Barley,Balochistan,Nushki,2021-22,1.09,9.0,1.53,9.4
Barley,Balochistan,Nushki,2022-23,1.08,6.1,1.51,6.6
Barley,Balochistan,Loralai,2021-22,0.33,2.8,0.47,2.9
Barley,Balochistan,Loralai,2022-23,0.49,2.8,0.69,3.0
Barley,Balochistan,Musa Khail,2021-22,0.04,0.3,0.06,0.4
Barley,Balochistan,Musa Khail,2022-23,0.05,0.3,0.07,0.3
Barley,Balochistan,Barkhan,2021-22,0.07,0.6,0.10,0.6
Barley,Balochistan,Barkhan,2022-23,0.07,0.4,0.10,0.4
Barley,Balochistan,Zhob,2021-22,0.17,1.4,0.24,1.5
Barley,Balochistan,Zhob,2022-23,0.17,1.0,0.25,1.1
Barley,Balochistan,Sherani,2021-22,0.07,0.6,0.10,0.6
Barley,Balochistan,Sherani,2022-23,0.08,0.4,0.11,0.5
Barley,Balochistan,Killa Saifullah,2021-22,0.81,6.7,1.08,6.7
Barley,Balochistan,Killa Saifullah,2022-23,0.81,4.6,1.08,4.7
Barley,Balochistan,Sibi,2021-22,0.44,3.6,0.87,5.4
Barley,Balochistan,Sibi,2022-23,0.43,2.4,0.76,3.3
Barley,Balochistan,Harnai,2021-22,0.04,0.3,0.07,0.5
Barley,Balochistan,Harnai,2022-23,0.04,0.2,0.07,0.3
Barley,Balochistan,Ziarat,2021-22,0.00,0.0,0.00,0.0
Barley,Balochistan,Ziarat,2022-23,0.03,0.2,0.00,0.0
Barley,Balochistan,Kohlu,2021-22,0.27,2.2,0.42,2.6
Barley,Balochistan,Kohlu,2022-23,0.32,1.8,0.50,2.2
Barley,Balochistan,Dera Bughti,2021-22,0.04,0.3,0.06,0.3
Barley,Balochistan,Dera Bughti,2022-23,0.05,0.3,0.06,0.3
Barley,Balochistan,Nasirabad,2021-22,0.24,2.0,0.34,2.1
Barley,Balochistan,Nasirabad,2022-23,0.19,1.1,0.27,1.2
Barley,Balochistan,Jaffarabad,2021-22,0.00,0.0,0.00,0.0
Barley,Balochistan,Jaffarabad,2022-23,0.00,0.0,0.00,0.0
Barley,Balochistan,Kachhi,2021-22,0.39,3.3,0.52,3.2
Barley,Balochistan,Kachhi,2022-23,0.40,2.2,0.53,2.3
Barley,Balochistan,Bolan,2021-22,0.00,0.0,0.00,0.0
Barley,Balochistan,Bolan,2022-23,0.00,0.0,0.00,0.0
Barley,Balochistan,Jhal Magsi,2021-22,0.21,1.8,0.29,1.8
Barley,Balochistan,Jhal Magsi,2022-23,0.24,1.3,0.32,1.4
Barley,Balochistan,Kalat,2021-22,0.53,4.4,0.74,4.5
Barley,Balochistan,Kalat,2022-23,1.10,6.2,1.53,6.7
Barley,Balochistan,Mastung,2021-22,0.00,0.0,0.00,0.0
Barley,Balochistan,Mastung,2022-23,0.01,0.0,0.00,0.0
Barley,Balochistan,Khuzdar,2021-22,1.78,14.8,2.37,14.6
Barley,Balochistan,Khuzdar,2022-23,1.81,10.2,2.41,10.5
Barley,Balochistan,Awaran,2021-22,1.53,12.7,1.69,10.4
Barley,Balochistan,Awaran,2022-23,1.55,8.7,1.72,7.5
Barley,Balochistan,Kharan,2021-22,0.32,2.6,0.42,2.6
Barley,Balochistan,Kharan,2022-23,4.66,26.2,5.74,25.0
Barley,Balochistan,Washuk,2021-22,1.20,10.0,1.56,9.6
Barley,Balochistan,Washuk,2022-23,1.53,8.6,1.99,8.6
Barley,Balochistan,Lasbela,2021-22,0.28,2.3,0.33,2.0
Barley,Balochistan,Lasbela,2022-23,0.30,1.7,0.36,1.6
Barley,Balochistan,Turbat,2021-22,0.67,5.6,0.81,5.0
Barley,Balochistan,Turbat,2022-23,0.71,4.0,0.65,2.8
Barley,Balochistan,Panjgoor,2021-22,0.66,5.5,0.78,4.8
Barley,Balochistan,Panjgoor,2022-23,0.76,4.3,0.82,3.6
Barley,Balochistan,Gwadar,2021-22,0.00,0.0,0.00,0.0
Barley,Balochistan,Gwadar,2022-23,0.00,0.0,0.00,0.0
Barley,Balochistan,Total,2021-22,12.05,,16.25,
Barley,Balochistan,Total,2022-23,17.76,,22.96,
Sugarcane,Punjab,Attock,2021-22,0.00,0.0,0.00,0.0
Sugarcane,Punjab,Attock,2022-23,0.00,0.0,0.00,0.0
Sugarcane,Punjab,Rawalpindi,2021-22,0.00,0.0,0.00,0.0
Sugarcane,Punjab,Rawalpindi,2022-23,0.00,0.0,0.00,0.0
Sugarcane,Punjab,Islamabad,2021-22,0.00,0.0,0.00,0.0
Sugarcane,Punjab,Islamabad,2022-23,0.00,0.0,0.00,0.0
Sugarcane,Punjab,Jhelum,2021-22,0.00,0.0,0.00,0.0
Sugarcane,Punjab,Jhelum,2022-23,0.00,0.0,0.00,0.0
Sugarcane,Punjab,Chakwal,2021-22,0.00,0.0,0.00,0.0
Sugarcane,Punjab,Chakwal,2022-23,0.00,0.0,0.00,0.0
Sugarcane,Punjab,Sargodha,2021-22,64.75,7.4,4761.60,7.4
Sugarcane,Punjab,Sargodha,2022-23,68.79,7.3,4318.00,6.5
Sugarcane,Punjab,Khushab,2021-22,7.28,0.8,426.24,0.7
Sugarcane,Punjab,Khushab,2022-23,6.88,0.7,375.36,0.6
Sugarcane,Punjab,Mianwali,2021-22,5.26,0.6,353.08,0.5
Sugarcane,Punjab,Mianwali,2022-23,5.67,0.6,392.00,0.6
Sugarcane,Punjab,Bhakkar,2021-22,35.21,4.1,2554.32,4.0
Sugarcane,Punjab,Bhakkar,2022-23,44.11,4.7,2860.16,4.3
Sugarcane,Punjab,Faisalabad,2021-22,93.08,10.7,6357.20,9.9
Sugarcane,Punjab,Faisalabad,2022-23,91.46,9.8,6409.36,9.6
Sugarcane,Punjab,Toba Tek Singh,2021-22,38.85,4.5,2630.40,4.1
Sugarcane,Punjab,Toba Tek Singh,2022-23,36.42,3.9,2520.00,3.8
Sugarcane,Punjab,Jhang,2021-22,70.41,8.1,5352.24,8.3
Sugarcane,Punjab,Jhang,2022-23,95.10,10.1,6805.60,10.2
Sugarcane,Punjab,Chiniot,2021-22,48.56,5.6,3600.00,5.6
Sugarcane,Punjab,Chiniot,2022-23,67.99,7.2,4952.64,7.4
Sugarcane,Punjab,Gujrat,2021-22,3.24,0.4,135.68,0.2
Sugarcane,Punjab,Gujrat,2022-23,2.83,0.3,120.12,0.2
Sugarcane,Punjab,M.B. Din,2021-22,26.30,3.0,1435.20,2.2
Sugarcane,Punjab,M.B. Din,2022-23,25.09,2.7,1321.84,2.0
Sugarcane,Punjab,Sialkot,2021-22,2.43,0.3,129.36,0.2
Sugarcane,Punjab,Sialkot,2022-23,4.86,0.5,395.52,0.6
Sugarcane,Punjab,Narowal,2021-22,1.62,0.2,58.88,0.1
Sugarcane,Punjab,Narowal,2022-23,0.81,0.1,44.80,0.1
Sugarcane,Punjab,Gujranwala,2021-22,1.21,0.1,70.32,0.1
Sugarcane,Punjab,Gujranwala,2022-23,3.24,0.3,188.16,0.3
Sugarcane,Punjab,Hafizabad,2021-22,6.47,0.7,388.48,0.6
Sugarcane,Punjab,Hafizabad,2022-23,2.02,0.2,86.40,0.1
Sugarcane,Punjab,Sheikhupura,2021-22,2.83,0.3,171.36,0.3
Sugarcane,Punjab,Sheikhupura,2022-23,2.43,0.3,139.20,0.2
Sugarcane,Punjab,Nankana Sahib,2021-22,10.53,1.2,660.40,1.0
Sugarcane,Punjab,Nankana Sahib,2022-23,12.95,1.4,829.44,1.2
Sugarcane,Punjab,Lahore,2021-22,0.81,0.1,49.36,0.1
Sugarcane,Punjab,Lahore,2022-23,0.40,0.0,24.24,0.0
Sugarcane,Punjab,Kasur,2021-22,24.28,2.8,1363.20,2.1
Sugarcane,Punjab,Kasur,2022-23,23.47,2.5,1329.36,2.0
Sugarcane,Punjab,Okara,2021-22,12.95,1.5,998.40,1.6
Sugarcane,Punjab,Okara,2022-23,11.33,1.2,1150.24,1.7
Sugarcane,Punjab,Sahiwal,2021-22,4.05,0.5,238.00,0.4
Sugarcane,Punjab,Sahiwal,2022-23,3.64,0.4,231.48,0.3
Sugarcane,Punjab,Pakpattan,2021-22,2.02,0.2,111.60,0.2
Sugarcane,Punjab,Pakpattan,2022-23,2.02,0.2,122.20,0.2
Sugarcane,Punjab,Multan,2021-22,4.05,0.5,270.00,0.4
Sugarcane,Punjab,Multan,2022-23,4.05,0.4,260.00,0.4
Sugarcane,Punjab,Lodhran,2021-22,4.86,0.6,364.80,0.6
Sugarcane,Punjab,Lodhran,2022-23,3.64,0.4,327.24,0.5
Sugarcane,Punjab,Khanewal,2021-22,7.28,0.8,504.00,0.8
Sugarcane,Punjab,Khanewal,2022-23,6.47,0.7,472.96,0.7
Sugarcane,Punjab,Vehari,2021-22,18.21,2.1,1258.20,2.0
Sugarcane,Punjab,Vehari,2022-23,17.00,1.8,1206.24,1.8
Sugarcane,Punjab,M. Garh,2021-22,52.61,6.1,3811.60,5.9
Sugarcane,Punjab,M. Garh,2022-23,58.68,6.3,4158.60,6.2
Sugarcane,Punjab,Layyah,2021-22,17.81,2.0,1135.20,1.8
Sugarcane,Punjab,Layyah,2022-23,18.21,1.9,1146.60,1.7
Sugarcane,Punjab,D.G. Khan,2021-22,10.12,1.2,770.00,1.2
Sugarcane,Punjab,D.G. Khan,2022-23,9.71,1.0,712.32,1.1
Sugarcane,Punjab,Rajanpur,2021-22,54.63,6.3,4357.80,6.8
Sugarcane,Punjab,Rajanpur,2022-23,53.42,5.7,3944.16,5.9
Sugarcane,Punjab,Bahawalpur,2021-22,24.28,2.8,1557.60,2.4
Sugarcane,Punjab,Bahawalpur,2022-23,23.47,2.5,1482.48,2.2
Sugarcane,Punjab,Rahimyar Khan,2021-22,198.69,22.9,17401.04,27.1
Sugarcane,Punjab,Rahimyar Khan,2022-23,216.50,23.1,17505.20,26.2
Sugarcane,Punjab,Bahawalnagar,2021-22,14.57,1.7,969.12,1.5
Sugarcane,Punjab,Bahawalnagar,2022-23,15.38,1.6,1100.48,1.6
Sugarcane,Punjab,Total,2021-22,869.25,,64244.68,
Sugarcane,Punjab,Total,2022-23,938.04,,66932.40,
Sugarcane,Sindh,Khairpur,2021-22,22.48,7.6,1733.48,8.9
Sugarcane,Sindh,Khairpur,2022-23,18.77,6.5,1096.48,6.8
Sugarcane,Sindh,Ghotki,2021-22,63.11,21.4,4272.72,22.0
Sugarcane,Sindh,Ghotki,2022-23,63.85,22.1,3761.35,23.3
Sugarcane,Sindh,Sukkur,2021-22,6.23,2.1,381.61,2.0
Sugarcane,Sindh,Sukkur,2022-23,7.24,2.5,427.95,2.6
Sugarcane,Sindh,N. Feroze,2021-22,22.28,7.5,1343.37,6.9
Sugarcane,Sindh,N. Feroze,2022-23,21.67,7.5,1212.46,7.5
Sugarcane,Sindh,Shaheed Benazir Abad,2021-22,34.27,11.6,2726.45,14.0
Sugarcane,Sindh,Shaheed Benazir Abad,2022-23,35.02,12.1,2021.24,12.5
Sugarcane,Sindh,Jacobabad,2021-22,0.10,0.0,2.47,0.0
Sugarcane,Sindh,Jacobabad,2022-23,0.11,0.0,2.70,0.0
Sugarcane,Sindh,Kashmore,2021-22,0.17,0.1,9.35,0.0
Sugarcane,Sindh,Kashmore,2022-23,0.16,0.1,8.86,0.1
Sugarcane,Sindh,Shikarpur,2021-22,0.18,0.1,9.92,0.1
Sugarcane,Sindh,Shikarpur,2022-23,0.16,0.1,9.35,0.1
Sugarcane,Sindh,Larkana,2021-22,0.66,0.2,51.63,0.3
Sugarcane,Sindh,Larkana,2022-23,0.65,0.2,44.62,0.3
Sugarcane,Sindh,Kambar Shahdat Kot,2021-22,0.04,0.0,1.87,0.0
Sugarcane,Sindh,Kambar Shahdat Kot,2022-23,0.04,0.0,2.02,0.0
Sugarcane,Sindh,Sanghar,2021-22,13.60,4.6,826.43,4.2
Sugarcane,Sindh,Sanghar,2022-23,12.73,4.4,730.89,4.5
Sugarcane,Sindh,Tharparkar,2021-22,0.32,0.1,15.72,0.1
Sugarcane,Sindh,Tharparkar,2022-23,0.38,0.1,20.77,0.1
Sugarcane,Sindh,Mirpurkhas,2021-22,18.68,6.3,1070.63,5.5
Sugarcane,Sindh,Mirpurkhas,2022-23,19.82,6.8,981.50,6.1
Sugarcane,Sindh,Umarkot,2021-22,2.97,1.0,164.45,0.8
Sugarcane,Sindh,Umarkot,2022-23,1.48,0.5,74.26,0.5
Sugarcane,Sindh,Dadu,2021-22,6.70,2.3,344.58,1.8
Sugarcane,Sindh,Dadu,2022-23,6.47,2.2,318.48,2.0
Sugarcane,Sindh,Jamshoro,2021-22,0.39,0.1,16.83,0.1
Sugarcane,Sindh,Jamshoro,2022-23,0.39,0.1,15.58,0.1
Sugarcane,Sindh,Hyderabad,2021-22,3.98,1.3,255.39,1.3
Sugarcane,Sindh,Hyderabad,2022-23,4.01,1.4,192.79,1.2
Sugarcane,Sindh,Matiari,2021-22,13.11,4.4,984.84,5.1
Sugarcane,Sindh,Matiari,2022-23,12.39,4.3,699.23,4.3
Sugarcane,Sindh,Tando Allahyar,2021-22,20.98,7.1,1462.27,7.5
Sugarcane,Sindh,Tando Allahyar,2022-23,19.96,6.9,1132.18,7.0
Sugarcane,Sindh,T.M.Khan,2021-22,13.87,4.7,863.90,4.4
Sugarcane,Sindh,T.M.Khan,2022-23,14.54,5.0,789.07,4.9
Sugarcane,Sindh,Badin,2021-22,16.64,5.6,756.59,3.9
Sugarcane,Sindh,Badin,2022-23,15.17,5.2,668.76,4.1
Sugarcane,Sindh,Thatta,2021-22,34.51,11.7,2166.24,11.1
Sugarcane,Sindh,Thatta,2022-23,34.39,11.9,1961.19,12.1
Sugarcane,Sindh,Karachi,2021-22,0.00,0.0,0.00,0.0
Sugarcane,Sindh,Karachi,2022-23,0.00,0.0,0.00,0.0
Sugarcane,Sindh,Total,2021-22,295.25,,19460.72,
Sugarcane,Sindh,Total,2022-23,289.36,,16171.73,
Sugarcane,Kpk,Bannu,2021-22,0.31,0.3,14.19,0.3
Sugarcane,Kpk,Bannu,2022-23,0.29,0.3,13.16,0.3
Sugarcane,Kpk,Lakki Marwat,2021-22,0.01,0.0,0.24,0.0
Sugarcane,Kpk,Lakki Marwat,2022-23,0.01,0.0,0.24,0.0
Sugarcane,Kpk,D.Ikhan,2021-22,21.42,22.5,1381.66,28.1
Sugarcane,Kpk,D.Ikhan,2022-23,20.43,22.5,1317.54,27.2
Sugarcane,Kpk,Tank,2021-22,0.53,0.6,10.84,0.2
Sugarcane,Kpk,Tank,2022-23,0.71,0.8,14.44,0.3
Sugarcane,Kpk,Abbottabad,2021-22,0.00,0.0,0.00,0.0
Sugarcane,Kpk,Abbottabad,2022-23,0.00,0.0,0.00,0.0
Sugarcane,Kpk,Battagram,2021-22,0.00,0.0,0.00,0.0
Sugarcane,Kpk,Battagram,2022-23,0.00,0.0,0.00,0.0
Sugarcane,Kpk,Haripur,2021-22,0.04,0.0,1.35,0.0
Sugarcane,Kpk,Haripur,2022-23,0.04,0.0,1.26,0.0
Sugarcane,Kpk,Kohistan,2021-22,0.00,0.0,0.00,0.0
Sugarcane,Kpk,Kohistan,2022-23,0.00,0.0,0.00,0.0
Sugarcane,Kpk,Mansehra,2021-22,0.00,0.0,0.00,0.0
Sugarcane,Kpk,Mansehra,2022-23,0.00,0.0,0.00,0.0
Sugarcane,Kpk,Kohat,2021-22,0.07,0.1,2.30,0.0
Sugarcane,Kpk,Kohat,2022-23,0.06,0.1,1.99,0.0
Sugarcane,Kpk,Karak,2021-22,0.00,0.0,0.00,0.0
Sugarcane,Kpk,Karak,2022-23,0.00,0.0,0.00,0.0
Sugarcane,Kpk,Hangu,2021-22,0.02,0.0,0.75,0.0
Sugarcane,Kpk,Hangu,2022-23,0.02,0.0,0.71,0.0
Sugarcane,Kpk,Mardan,2021-22,28.94,30.4,1216.54,24.8
Sugarcane,Kpk,Mardan,2022-23,27.03,29.8,1123.67,23.2
Sugarcane,Kpk,Sawabi,2021-22,1.72,1.8,68.40,1.4
Sugarcane,Kpk,Sawabi,2022-23,2.38,2.6,95.05,2.0
Sugarcane,Kpk,Bunir,2021-22,0.07,0.1,2.40,0.0
Sugarcane,Kpk,Bunir,2022-23,0.07,0.1,2.23,0.0
Sugarcane,Kpk,Chitral,2021-22,0.00,0.0,0.00,0.0
Sugarcane,Kpk,Chitral,2022-23,0.00,0.0,0.00,0.0
Sugarcane,Kpk,Malakand,2021-22,4.89,5.1,196.80,4.0
Sugarcane,Kpk,Malakand,2022-23,4.38,4.8,189.90,3.9
Sugarcane,Kpk,Dir Lower,2021-22,0.00,0.0,0.00,0.0
Sugarcane,Kpk,Dir Lower,2022-23,0.00,0.0,0.00,0.0
Sugarcane,Kpk,Dir Upper,2021-22,0.00,0.0,0.00,0.0
Sugarcane,Kpk,Dir Upper,2022-23,0.00,0.0,0.00,0.0
Sugarcane,Unknown,Shangla,2021-22,0.00,0.0,0.00,0.0
Sugarcane,Unknown,Shangla,2022-23,0.00,0.0,0.00,0.0
Sugarcane,Unknown,Swat,2021-22,0.00,0.0,0.00,0.0
Sugarcane,Unknown,Swat,2022-23,0.00,0.0,0.00,0.0
Sugarcane,Unknown,Peshawar,2021-22,4.75,5.0,202.26,4.1
Sugarcane,Unknown,Peshawar,2022-23,5.38,5.9,287.08,5.9
Sugarcane,Unknown,Charsada,2021-22,28.46,29.9,1640.63,33.4
Sugarcane,Unknown,Charsada,2022-23,26.92,29.7,1647.86,34.0
Sugarcane,Unknown,Nowshera,2021-22,2.92,3.1,149.63,3.0
Sugarcane,Unknown,Nowshera,2022-23,2.81,3.1,143.64,3.0
Sugarcane,Unknown,Bajour,2021-22,0.00,0.0,0.00,0.0
Sugarcane,Unknown,Bajour,2022-23,0.00,0.0,0.00,0.0
Sugarcane,Unknown,Khyber,2021-22,0.62,0.7,14.87,0.3
Sugarcane,Unknown,Khyber,2022-23,0.23,0.3,5.49,0.1
Sugarcane,Unknown,Kurram,2021-22,0.00,0.0,0.00,0.0
Sugarcane,Unknown,Kurram,2022-23,0.00,0.0,0.00,0.0
Sugarcane,Unknown,Muhmand,2021-22,0.15,0.2,4.54,0.1
Sugarcane,Unknown,Muhmand,2022-23,0.00,0.0,0.00,0.0
Sugarcane,Unknown,N. Waziristan,2021-22,0.00,0.0,0.00,0.0
Sugarcane,Unknown,N. Waziristan,2022-23,0.00,0.0,0.00,0.0
Sugarcane,Unknown,S. Waziristan,2021-22,0.00,0.0,0.00,0.0
Sugarcane,Unknown,S. Waziristan,2022-23,0.00,0.0,0.00,0.0
Sugarcane,Unknown,Oriakzai,2021-22,0.00,0.0,0.00,0.0
Sugarcane,Unknown,Oriakzai,2022-23,0.00,0.0,0.00,0.0
Sugarcane,Unknown,SD Bannu,2021-22,0.05,0.1,0.65,0.0
Sugarcane,Unknown,SD Bannu,2022-23,0.00,0.0,0.00,0.0
Sugarcane,Unknown,SD D.I. Khan,2021-22,0.13,0.1,1.52,0.0
Sugarcane,Unknown,SD D.I. Khan,2022-23,0.00,0.0,0.00,0.0
Sugarcane,Unknown,SD Hassan Khel,2021-22,0.02,0.0,0.39,0.0
Sugarcane,Unknown,SD Hassan Khel,2022-23,0.00,0.0,0.00,0.0
Sugarcane,Unknown,SD Kohat,2021-22,0.00,0.0,0.00,0.0
Sugarcane,Unknown,SD Kohat,2022-23,0.00,0.0,0.00,0.0
Sugarcane,Unknown,Total,2021-22,95.10,,4909.95,
Sugarcane,Unknown,Total,2022-23,90.74,,4844.24,
Sugarcane,Balochistan,Quetta,2021-22,0.00,0.0,0.00,0.0
Sugarcane,Balochistan,Quetta,2022-23,0.00,0.0,0.00,0.0
Sugarcane,Balochistan,Pishin,2021-22,0.00,0.0,0.00,0.0
Sugarcane,Balochistan,Pishin,2022-23,0.00,0.0,0.00,0.0
Sugarcane,Balochistan,K. Abdullah,2021-22,0.00,0.0,0.00,0.0
Sugarcane,Balochistan,K. Abdullah,2022-23,0.00,0.0,0.00,0.0
Sugarcane,Balochistan,Chagai,2021-22,0.00,0.0,0.00,0.0
Sugarcane,Balochistan,Chagai,2022-23,0.00,0.0,0.00,0.0
Sugarcane,Balochistan,Loralai,2021-22,0.00,0.0,0.00,0.0
Sugarcane,Balochistan,Loralai,2022-23,0.00,0.0,0.00,0.0
Sugarcane,Balochistan,Musa Khail,2021-22,0.00,0.0,0.00,0.0
Sugarcane,Balochistan,Musa Khail,2022-23,0.00,0.0,0.00,0.0
Sugarcane,Balochistan,Barkhan,2021-22,0.00,0.0,0.00,0.0
Sugarcane,Balochistan,Barkhan,2022-23,0.00,0.0,0.00,0.0
Sugarcane,Balochistan,Zhob,2021-22,0.00,0.0,0.00,0.0
Sugarcane,Balochistan,Zhob,2022-23,0.00,0.0,0.00,0.0
Sugarcane,Balochistan,Sherani,2021-22,0.00,0.0,0.00,0.0
Sugarcane,Balochistan,Sherani,2022-23,0.00,0.0,0.00,0.0
Sugarcane,Balochistan,Killa Saifullah,2021-22,0.00,0.0,0.00,0.0
Sugarcane,Balochistan,Killa Saifullah,2022-23,0.00,0.0,0.00,0.0
Sugarcane,Balochistan,Sibi,2021-22,0.00,0.0,0.00,0.0
Sugarcane,Balochistan,Sibi,2022-23,0.00,0.0,0.00,0.0
Sugarcane,Balochistan,Harnai,2021-22,0.67,96.1,33.50,95.9
Sugarcane,Balochistan,Harnai,2022-23,0.68,97.3,32.27,97.3
Sugarcane,Balochistan,Ziarat,2021-22,0.00,0.0,0.00,0.0
Sugarcane,Balochistan,Ziarat,2022-23,0.00,0.0,0.00,0.0
Sugarcane,Balochistan,Kohlu,2021-22,0.00,0.0,0.00,0.0
Sugarcane,Balochistan,Kohlu,2022-23,0.00,0.0,0.00,0.0
Sugarcane,Balochistan,Dera Bughti,2021-22,0.00,0.0,0.00,0.0
Sugarcane,Balochistan,Dera Bughti,2022-23,0.00,0.0,0.00,0.0
Sugarcane,Balochistan,Nasirabad,2021-22,0.00,0.0,0.00,0.0
Sugarcane,Balochistan,Nasirabad,2022-23,0.00,0.0,0.00,0.0
Sugarcane,Balochistan,Jaffarabad,2021-22,0.02,2.2,0.80,2.3
Sugarcane,Balochistan,Jaffarabad,2022-23,0.01,1.4,0.53,1.6
Sugarcane,Balochistan,Kachhi,2021-22,0.00,0.0,0.00,0.0
Sugarcane,Balochistan,Kachhi,2022-23,0.00,0.0,0.00,0.0
Sugarcane,Balochistan,Jhal Magsi,2021-22,0.00,0.0,0.00,0.0
Sugarcane,Balochistan,Jhal Magsi,2022-23,0.00,0.0,0.00,0.0
Sugarcane,Balochistan,Kalat,2021-22,0.00,0.0,0.00,0.0
Sugarcane,Balochistan,Kalat,2022-23,0.00,0.0,0.00,0.0
Sugarcane,Balochistan,Mastung,2021-22,0.00,0.0,0.00,0.0
Sugarcane,Balochistan,Mastung,2022-23,0.00,0.0,0.00,0.0
Sugarcane,Balochistan,Khuzdar,2021-22,0.00,0.0,0.00,0.0
Sugarcane,Balochistan,Khuzdar,2022-23,0.00,0.0,0.00,0.0
Sugarcane,Balochistan,Awaran,2021-22,0.00,0.0,0.00,0.0
Sugarcane,Balochistan,Awaran,2022-23,0.00,0.0,0.00,0.0
Sugarcane,Balochistan,Kharan,2021-22,0.00,0.0,0.00,0.0
Sugarcane,Balochistan,Kharan,2022-23,0.00,0.0,0.00,0.0
Sugarcane,Balochistan,Washuk,2021-22,0.00,0.0,0.00,0.0
Sugarcane,Balochistan,Washuk,2022-23,0.00,0.0,0.00,0.0
Sugarcane,Balochistan,Lasbela,2021-22,0.01,1.7,0.62,1.8
Sugarcane,Balochistan,Lasbela,2022-23,0.01,1.3,0.36,1.1
Sugarcane,Balochistan,Turbat,2021-22,0.00,0.0,0.00,0.0
Sugarcane,Balochistan,Turbat,2022-23,0.00,0.0,0.00,0.0
Sugarcane,Balochistan,Panjgoor,2021-22,0.00,0.0,0.00,0.0
Sugarcane,Balochistan,Panjgoor,2022-23,0.00,0.0,0.00,0.0
Sugarcane,Balochistan,Gwadar,2021-22,0.00,0.0,0.00,0.0
Sugarcane,Balochistan,Gwadar,2022-23,0.00,0.0,0.00,0.0
Sugarcane,Balochistan,Total,2021-22,0.70,,34.92,
Sugarcane,Balochistan,Total,2022-23,0.69,,33.17,
Cotton,Punjab,Attock,2021-22,0.00,0.0,0.00,0.0
Cotton,Punjab,Attock,2022-23,0.00,0.0,0.00,0.0
Cotton,Punjab,Rawalpindi,2021-22,0.00,0.0,0.00,0.0
Cotton,Punjab,Rawalpindi,2022-23,0.00,0.0,0.00,0.0
Cotton,Punjab,Islamabad,2021-22,0.00,0.0,0.00,0.0
Cotton,Punjab,Islamabad,2022-23,0.00,0.0,0.00,0.0
Cotton,Punjab,Jhelum,2021-22,0.00,0.0,0.00,0.0
Cotton,Punjab,Jhelum,2022-23,0.00,0.0,0.00,0.0
Cotton,Punjab,Chakwal,2021-22,0.00,0.0,0.00,0.0
Cotton,Punjab,Chakwal,2022-23,0.00,0.0,0.00,0.0
Cotton,Punjab,Sargodha,2021-22,1.62,0.1,2.67,0.1
Cotton,Punjab,Sargodha,2022-23,1.62,0.1,2.70,0.1
Cotton,Punjab,Khushab,2021-22,0.40,0.0,0.64,0.0
Cotton,Punjab,Khushab,2022-23,0.81,0.1,1.80,0.1
Cotton,Punjab,Mianwali,2021-22,30.35,2.4,125.63,2.4
Cotton,Punjab,Mianwali,2022-23,42.49,2.9,163.30,5.1
Cotton,Punjab,Bhakkar,2021-22,3.24,0.3,11.52,0.2
Cotton,Punjab,Bhakkar,2022-23,8.50,0.6,27.10,0.8
Cotton,Punjab,Faisalabad,2021-22,4.86,0.4,21.94,0.4
Cotton,Punjab,Faisalabad,2022-23,10.52,0.7,44.70,1.4
Cotton,Punjab,Toba Tek Singh,2021-22,6.47,0.5,22.75,0.4
Cotton,Punjab,Toba Tek Singh,2022-23,12.14,0.8,32.80,1.0
Cotton,Punjab,Jhang,2021-22,4.45,0.3,14.56,0.3
Cotton,Punjab,Jhang,2022-23,12.55,0.8,31.00,1.0
Cotton,Punjab,Chiniot,2021-22,0.00,0.0,0.00,0.0
Cotton,Punjab,Chiniot,2022-23,0.00,0.0,0.00,0.0
Cotton,Punjab,Gujrat,2021-22,0.00,0.0,0.00,0.0
Cotton,Punjab,Gujrat,2022-23,0.00,0.0,0.00,0.0
Cotton,Punjab,M.B. Din,2021-22,0.00,0.0,0.00,0.0
Cotton,Punjab,M.B. Din,2022-23,0.00,0.0,0.00,0.0
Cotton,Punjab,Sialkot,2021-22,0.00,0.0,0.00,0.0
Cotton,Punjab,Sialkot,2022-23,0.00,0.0,0.00,0.0
Cotton,Punjab,Narowal,2021-22,0.00,0.0,0.00,0.0
Cotton,Punjab,Narowal,2022-23,0.00,0.0,0.00,0.0
Cotton,Punjab,Gujranwala,2021-22,0.00,0.0,0.00,0.0
Cotton,Punjab,Gujranwala,2022-23,0.00,0.0,0.00,0.0
Cotton,Punjab,Hafizabad,2021-22,0.00,0.0,0.00,0.0
Cotton,Punjab,Hafizabad,2022-23,0.00,0.0,0.00,0.0
Cotton,Punjab,Sheikhupura,2021-22,0.00,0.0,0.00,0.0
Cotton,Punjab,Sheikhupura,2022-23,0.00,0.0,0.00,0.0
Cotton,Punjab,Nankana Sahib,2021-22,0.00,0.0,0.00,0.0
